accuracy;context;datetaken;datetakengranularity;datetakenunknown;description;farm;geo_is_contact;geo_is_family;geo_is_friend;geo_is_public;height_c;id;isfamily;isfriend;ispublic;latitude;license;longitude;owner;ownername;place_id;secret;server;species_word;tags;title;url_c;width_c;woeid
15;0;2018-10-18 11:36:27;0;0;b'';2;0.0;0.0;0.0;1.0;534;45451096752;0;0;1;43.489513;0;4.405174;102806783@N07;olivier teilhard;WNpGl.RQULzK7LbRPw;7655263994;1905;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor muteswan cygne oiseaux oiseau oiseauenvol nature sauvage libre parcornithologiquedepontdegau canon7dmarkii canonef100400mmf4556lisiiusm olivierteilhard';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan';https://farm2.staticflickr.com/1905/45451096752_7655263994_c.jpg;800;12658571.0
0;0;2018-09-29 11:22:58;0;0;b'Five Mute swan uploads today';2;;;;;545;30505906087;0;0;1;0.0;0;0.0;56446000@N04;Ger Bosma;;2538a7a8fd;1947;Cygnus olor;b'2mg281663 knobbelzwaan muteswan cygnusolor cisnevulgar cygnetubercul\xc3\xa9 h\xc3\xb6ckerschwan zwaan swan cisne cygne schwan wings flightt spreadwings water lake sun white';b'X Marks The Swan';https://farm2.staticflickr.com/1947/30505906087_2538a7a8fd_c.jpg;800;
0;0;2018-09-27 09:28:16;0;0;b'';2;;;;;601;43529093540;0;0;1;0.0;0;0.0;144976740@N02;dianthe@hotmail.ca;;11aa495bf6;1930;Cygnus olor;b'';b'CYGNE_TUBERCULE_IMMATURE1_MIREVAL_2018-09-27';https://farm2.staticflickr.com/1930/43529093540_11aa495bf6_c.jpg;800;
14;0;2018-06-12 12:04:41;0;0;b'';2;0.0;0.0;0.0;1.0;534;31440956818;0;0;1;45.841476;0;-1.012458;130708126@N02;geayves;H4Tf6sBQUL_Hh9kr8g;e701fccf79;1905;Cygnus olor;b'palmip\xc3\xa8de cygnetubercul\xc3\xa9cygnusolor';b'Cygne tubercule\xcc\x81 (Cygnus olor).jpg';https://farm2.staticflickr.com/1905/31440956818_e701fccf79_c.jpg;800;12597189.0
16;0;2018-10-13 09:42:07;0;0;b'';2;0.0;0.0;0.0;1.0;534;30355934557;0;0;1;48.778163;0;2.4482909999999998;21371584@N03;Michel NOËL 1,3 M + views .Thanks to visits;iJ8Tp5NUV7IEFOGpOw;a67e2718cc;1958;Cygnus olor;b'cr\xc3\xa9teil valdemarne \xc3\xaeledefrance michelno\xc3\xabl cygnetubercul\xc3\xa9 cygnusolor muteswan';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan : Michel NOE\xcc\x88L \xc2\xa9 2018-10-13(4).jpg';https://farm2.staticflickr.com/1958/30355934557_a67e2718cc_c.jpg;800;55863461.0
0;0;2018-09-22 09:08:34;0;0;b'Cygne tubercul\xc3\xa9 (Cygnus olor)';2;;;;;534;31401488848;0;0;1;0.0;0;0.0;52486375@N03;aurelien.ebel;;6d331e03e4;1969;Cygnus olor;b'alsace anatidae anatid\xc3\xa9s animal ans\xc3\xa9riformes aves basrhin birds cygnetubercul\xc3\xa9 cygnusolor france munchhausen muteswan oiseau r\xc3\xa9servenaturelle r\xc3\xa9servenaturelledeltadelasauer';b'Cygne tubercul\xc3\xa9 (Cygnus olor)';https://farm2.staticflickr.com/1969/31401488848_6d331e03e4_c.jpg;800;
0;0;2018-10-12 21:06:02;0;1;b'La toilette du Cygne tubercul\xc3\xa9 (Cygnus olor) - Baie de Somme - Hauts de France - France';2;;;;;800;44552303734;0;0;1;0.0;0;0.0;68059435@N08;kingfisher001;;c3c820ccd2;1930;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor muteswan ans\xc3\xa9riformes plumage toilette anatid\xc3\xa9s reflet';b'Toilette du Cygne tubercul\xc3\xa9';https://farm2.staticflickr.com/1930/44552303734_c3c820ccd2_c.jpg;525;
0;0;2018-10-12 10:50:23;0;0;b'';2;;;;;362;44361146755;0;0;1;0.0;0;0.0;143053601@N02;G.NioncelPhotographie;;0e28684fab;1938;Cygnus olor;b'cygne tubercul\xc3\xa9 cygnus olor';b'cygne tubercul\xc3\xa9 (cygnus olor)';https://farm2.staticflickr.com/1938/44361146755_0e28684fab_c.jpg;800;
16;0;2018-05-28 11:22:50;0;0;b'Nachwuchs bei den Schw\xc3\xa4nen am Kleinen Parkteich im Schlosspark von Sondershausen. Die kleinen Schw\xc3\xa4ne sind 3 Tage alt.';2;0.0;0.0;0.0;1.0;450;44545969304;0;0;1;51.372985;0;10.870209;93243867@N00;Tobi NDH;LzDx98lXW79ZXMk;e3e0f6f001;1923;Cygnus olor;b'knopsvane knobbelzwaan \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd witswaan knoppsvane cisnebranco kyhmyjoutsen kn\xc3\xb6lsvan \xd0\xbb\xd0\xb5\xd0\xb1\xd1\x96\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd cygnusolor muteswan cisnevulgar cisnemudo cisneblanco cygnetubercul\xc3\xa9 cygnemuet cignoreale sessizku\xc4\x9fu \xc5\x82ab\xc4\x99d\xc5\xbaniemy labu\xc5\xa5velk\xc3\xa1 crvenokljunilabud grbavilabud b\xc3\xbctyk\xc3\xb6shatty\xc3\xba leb\xc4\x83dadevar\xc4\x83 leb\xc4\x83dacucuiat\xc4\x83 \xd0\xbb\xd0\xb0\xd0\xb1\xd1\x83\xd0\xb4\xd0\xb3\xd1\x80\xd0\xb1\xd0\xb0\xd1\x86 \xd1\x86\xd1\x80\xd0\xb2\xd0\xb5\xd0\xbd\xd0\xbe\xd0\xba\xd1\x99\xd1\x83\xd0\xbd\xd0\xb8\xd0\xbb\xd0\xb0\xd0\xb1\xd1\x83\xd0\xb4 h\xc3\xb6ckerschwan schwan k\xc3\xbcken cygnets wildlife';b'Familie Schwan';https://farm2.staticflickr.com/1923/44545969304_e3e0f6f001_c.jpg;800;695476.0
0;0;2018-10-12 09:04:20;0;0;b'Cygne tubercule juv\xc3\xa9nile.\nCygnus olor - Mute Swan.';2;;;;;639;43453858190;0;0;1;0.0;0;0.0;156305332@N02;Serge Lemaire;;dafbb559e3;1903;Cygnus olor;b'automne flickr nature oiseau rivi\xc3\xa8re';b'Apprentissage du d\xc3\xa9collage.';https://farm2.staticflickr.com/1903/43453858190_dafbb559e3_c.jpg;800;
0;0;2018-04-24 17:18:14;0;0;b'Cygnus olor\nMute Swan\nH\xc3\xb6ckerschwan\nCisne Vulgar\n\xd0\x9b\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c-\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd\n\nMerci pour vos commentaires - Thank you for your comment';2;;;;;513;45152662451;0;0;1;0.0;0;0.0;107784905@N04;Patrick Monney;;bb9c1a7150;1955;Cygnus olor;b'';b'Cygne tubercul\xc3\xa9 - Gletterens/Fribourg/CH_20180424_002-1';https://farm2.staticflickr.com/1955/45152662451_bb9c1a7150_c.jpg;800;
14;0;2018-10-06 16:33:00;0;0;"b'Cygne tubercul\xc3\xa9 ; Cygnus olor'";2;0.0;0.0;0.0;1.0;600;45102275972;0;0;1;49.436347;0;4.892907;41067386@N06;ardoise08;j0RG1YlUW7i7r54;b24d941eb0;1901;Cygnus olor;b'ardennes argonne tourbi\xc3\xa8re germont cygne cygnusolor';b'Tourbi\xc3\xa8res Germont 10.2018';https://farm2.staticflickr.com/1901/45102275972_b24d941eb0_c.jpg;800;592735.0
0;0;2018-10-05 17:09:17;0;0;b'';2;;;;;551;44228373045;0;0;1;0.0;0;0.0;94135886@N03;Jean-Luc Wolf;;b16ae0f848;1937;Cygnus olor;b'ailesdeployees cygnetubercule cygnes lacdaumesnil oiseaux vincennes';b'Jean-Luc Wolf_2018-10-05_17-09-17_02';https://farm2.staticflickr.com/1937/44228373045_b16ae0f848_c.jpg;800;
16;0;2018-09-29 09:35:18;0;0;b'';2;0.0;0.0;0.0;1.0;800;44336891174;0;0;1;48.78293;0;2.448127;21371584@N03;Michel NOËL 1,3 M + views .Thanks to visits;iJ8Tp5NUV7IEFOGpOw;b79ef80d75;1975;Cygnus olor;b'cr\xc3\xa9teil valdemarne \xc3\xaeledefrance cygnetubercul\xc3\xa9 cygnusolor muteswan michelno\xc3\xabl';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan : Michel NOE\xcc\x88L \xc2\xa9 2018-4476.jpg';https://farm2.staticflickr.com/1975/44336891174_b79ef80d75_c.jpg;534;55863461.0
16;0;2018-09-29 09:44:45;0;0;b'';2;0.0;0.0;0.0;1.0;800;45056379601;0;0;1;48.7827;0;2.448069;21371584@N03;Michel NOËL 1,3 M + views .Thanks to visits;iJ8Tp5NUV7IEFOGpOw;56dd39d9fa;1977;Cygnus olor;b'cr\xc3\xa9teil valdemarne \xc3\xaeledefrance cygnetubercul\xc3\xa9 cygnusolor muteswan michelno\xc3\xabl';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan : Michel NOE\xcc\x88L \xc2\xa9 2018-4490.jpg';https://farm2.staticflickr.com/1977/45056379601_56dd39d9fa_c.jpg;732;55863461.0
16;0;2018-09-29 09:47:29;0;0;b'';2;0.0;0.0;0.0;1.0;800;44336882664;0;0;1;48.782744;0;2.4481439999999997;21371584@N03;Michel NOËL 1,3 M + views .Thanks to visits;iJ8Tp5NUV7IEFOGpOw;d6da53fe89;1942;Cygnus olor;b'cr\xc3\xa9teil valdemarne \xc3\xaeledefrance cygnetubercul\xc3\xa9 cygnusolor muteswan michelno\xc3\xabl';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan : Michel NOE\xcc\x88L \xc2\xa9 2018-4497.jpg';https://farm2.staticflickr.com/1942/44336882664_d6da53fe89_c.jpg;607;55863461.0
16;0;2018-08-25 13:51:28;0;0;b'';2;0.0;0.0;0.0;1.0;534;44918093912;0;0;1;51.214729999999996;5;6.652533;40948266@N04;Björn S...;OaSmQZ1XVbPT4CE;3052edc183;1941;Cygnus olor;b'h\xc3\xb6ckerschwan cygnusolor muteswan cisnevulgar cisnemudo cisneblanco cygnetubercul\xc3\xa9 cygnemuet cignoreale';b'Mute Swan - Cygnus olor';https://farm2.staticflickr.com/1941/44918093912_3052edc183_c.jpg;800;679014.0
16;0;2018-08-25 13:51:28;0;0;b'';2;0.0;0.0;0.0;1.0;534;44966577761;0;0;1;51.214729999999996;5;6.652533;40948266@N04;Björn S...;OaSmQZ1XVbPT4CE;e308f88a6f;1961;Cygnus olor;b'h\xc3\xb6ckerschwan cygnusolor muteswan cisnevulgar cisnemudo cisneblanco cygnetubercul\xc3\xa9 cygnemuet cignoreale';b'Mute Swan - Cygnus olor';https://farm2.staticflickr.com/1961/44966577761_e308f88a6f_c.jpg;800;679014.0
0;0;2018-08-24 08:05:20;0;0;b'3\xc3\xa9me couche de blanc en Petite Camargue !';2;;;;;500;44863980582;0;0;1;0.0;0;0.0;23429100@N07;6franc6;;f7a2668174;1926;Cygnus olor;b'occitanie languedoc gard 30 petite camargue ao\xc3\xbbt 2018 6franc6 v\xc3\xa9lo kalkoff vae';b'He\xcc\x81ron gardeboeufs, Cygne tubercule\xcc\x81, Taureau de Camargue - IMG_7459';https://farm2.staticflickr.com/1926/44863980582_f7a2668174_c.jpg;800;
0;0;2018-08-24 08:05:21;0;0;"b""Taureau de Camargue - \nLe N&amp;B, comme je l'aime !""";2;;;;;500;44001409675;0;0;1;0.0;0;0.0;23429100@N07;6franc6;;82ff87dd76;1979;Cygnus olor;b'occitanie languedoc gard 30 petite camargue ao\xc3\xbbt 2018 6franc6 v\xc3\xa9lo kalkoff vae';b'Cygne tubercule\xcc\x81, He\xcc\x81ron gardeboeufs - IMG_7460';https://farm2.staticflickr.com/1979/44001409675_82ff87dd76_c.jpg;800;
16;0;2016-05-05 17:10:15;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;43994442915;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;6846f54411;1915;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1915/43994442915_6846f54411_c.jpg;800;26822271.0
16;0;2016-05-05 16:39:32;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;800;43994435275;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;39a8d9939b;1906;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1906/43994435275_39a8d9939b_c.jpg;534;26822271.0
16;0;2016-05-05 16:20:17;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;44856564332;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;24186b18ca;1975;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1975/44856564332_24186b18ca_c.jpg;800;26822271.0
16;0;2016-05-05 16:18:04;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;43094662030;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;48bd1ec932;1965;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1965/43094662030_48bd1ec932_c.jpg;800;26822271.0
16;0;2015-01-07 10:58:43;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;43094650560;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;ca7f0c01dc;1915;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1915/43094650560_ca7f0c01dc_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:19;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;43094647120;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;07f2e94ec9;1923;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1923/43094647120_07f2e94ec9_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:16;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;43094643640;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;6bda834ec8;1958;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1958/43094643640_6bda834ec8_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:13;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;44856539062;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;784f6575cc;1927;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1927/44856539062_784f6575cc_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:13;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;44856534992;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;53157f4977;1957;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1957/44856534992_53157f4977_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:13;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;44856530102;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;7b491c5c63;1940;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1940/44856530102_7b491c5c63_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:12;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;43094633000;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;c1cd7af290;1939;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1939/43094633000_c1cd7af290_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:12;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;29970085977;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;c6ab747a59;1914;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1914/29970085977_c6ab747a59_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:12;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;29970082637;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;606d5612a6;1915;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1915/29970082637_606d5612a6_c.jpg;800;26822271.0
16;0;2015-01-07 10:53:10;0;0;b'S\xc3\xbcdpark D\xc3\xbcsseldorf';2;0.0;0.0;0.0;1.0;534;29970078437;0;0;1;51.19602800000001;0;6.80485;123597211@N03;Tom's Fotokiste (thanks vor over 12 Mio. views);A0m_HANTVLITS5w8Cg;86f82ed69f;1954;Cygnus olor;b'1789 asien cisnevulgar cygnetubercul\xc3\xa9 cygnusolor entenv\xc3\xb6gel europa g\xc3\xa4nse g\xc3\xa4nsev\xc3\xb6gel h\xc3\xb6ckerschwan johannfriedrichgmelin knobbelzwaan muteswan schw\xc3\xa4ne s\xc3\xbcdparkd\xc3\xbcsseldorf v\xc3\xb6gel \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85';b'H\xc3\xb6ckerschwan (Lat. Cygnus olor)';https://farm2.staticflickr.com/1954/29970078437_86f82ed69f_c.jpg;800;26822271.0
